OBJECTID	PDIV_ID	Af_used_2017	Af_used_irr_2017	Acres_2017	Af_used_mun_2017	Af_used_stk_2017	long_nad83	lat_nad83	county
24472	46383	84	84	120	0	0	-100.290992	37.40114352	ME
24473	37743	92	92	169	0	0	-101.7409302	37.06537484	MT
24474	24830	0	0	0	0	0	-101.4790941	37.0863353	SV
24475	52763	0	0	0	0	0	-100.6447095	37.24222695	SW
24476	1897	0	0	0	0	0	-100.513799	37.73734272	GY
24477	35466	29.82344691	0	0	29.82344691	0	-101.3950418	37.5475369	GT
24478	1268	228	228	367	0	0	-101.2400504	37.09032535	SV
24479	20845	0	0	0	0	0	-101.0400625	37.82529205	FI
24480	21122	107	107	122	0	0	-100.6924446	39.46728412	SD
24481	53247	0	0	0	0	0	-99.19153592	38.10464634	PN
24482	17608	1.110937208	0	0	0	1.110937208	-99.75393479	37.6735801	FO
24483	28853	0	0	0	0	0	-97.04179251	38.97765839	DK
24484	63979	97.46786108	97.46786108	133	0	0	-98.99851591	38.13992415	PN
24485	22331	493.2499824	0	0	493.2499824	0	-94.73675726	37.04569401	CK
24486	48228	183	183	105	0	0	-100.061981	37.74805073	FO
24487	43434	204.8236771	0	0	204.8236771	0	-94.74212997	37.45680913	CR
24488	9931	152	152	262	0	0	-101.3073158	37.13361531	SV
24489	12613	104	104	204	0	0	-100.6444521	38.52572694	LE
24490	48112	23.64884564	0	0	23.64884564	0	-95.45537261	39.19901879	JF
24491	27819	0	0	0	0	0	-95.03591496	38.97947502	LV
24492	52749	274.5506382	0	0	0	274.5506382	-100.7993396	37.91403612	FI
24493	3567	0	0	0	0	0	-94.75702857	39.06776464	WY
24494	40127	5.493854553	0	0	0	5.493854553	-97.22626965	39.20769441	CY
24495	21378	0	0	0	0	0	-97.12969058	39.37496221	CY
24496	36661	0	0	0	0	0	-95.42319254	39.09339693	JF
24497	33350	66	66	107	0	0	-97.62858991	39.99340791	RP
24498	23790	0	0	0	0	0	-94.99154575	38.98862387	JO
24499	54332	0	0	0	0	0	-95.98888844	39.12007283	SN
24500	62047	0	0	0	0	0	-98.93555529	38.11286256	PN
24501	46558	142.0247291	142.0247291	130	0	0	-98.88998334	37.93091651	SF
24502	33379	17.89284059	17.89284059	100	0	0	-95.32813116	39.05287064	JF
24503	46422	180	180	130	0	0	-98.3600111	37.70712707	KM
24504	17282	94.2946316	0	0	94.2946316	0	-95.95186185	39.14741258	SN
24505	45037	93.58694618	93.58694618	130	0	0	-98.47850847	37.77272702	PR
24506	30647	36	36	70	0	0	-100.9660639	37.98472364	FI
24507	32800	141.2209875	141.2209875	256	0	0	-100.0453627	37.59054423	FO
24508	7907	202.5833893	0	0	202.5833893	0	-97.48326019	37.90432174	SG
24509	1430	0	0	0	0	0	-98.17489077	37.63463506	KM
24510	44476	0	0	0	0	0	-99.21026123	37.9234107	ED
24511	25783	0	0	0	0	0	-97.95606132	37.94810704	RN
24512	6560	187	187	132	0	0	-98.23772327	37.89026463	RN
24513	49690	0	0	0	0	0	-97.21887009	37.3362324	SU
24514	2127	0	0	0	0	0	-98.57538114	37.33025199	BA
24515	6380	7.425786633	7.425786633	7	0	0	-98.16991798	38.17367134	RC
24516	63947	52.57003968	52.57003968	98	0	0	-99.08646924	38.17238383	PN
24517	12724	145.5450497	145.5450497	130	0	0	-99.19202605	37.98144546	ED
24518	60734	7.018545286	7.018545286	11	0	0	-98.58918542	38.35370194	BT
24519	24743	0	0	0	0	0	-97.57775325	38.05231698	HV
24520	46356	0	0	0	0	0	-98.58707047	38.01686944	SF
24521	27886	0	0	0	0	0	-99.96120665	37.76814142	FO
24522	45328	0	0	0	0	0	-99.05034408	37.86644792	ED
24523	62741	0	0	0	0	0	-98.98376978	37.48838015	PR
24524	38237	173	173	214	0	0	-99.70815345	37.61691037	FO
24525	24025	57	57	49	0	0	-98.90355907	38.35820677	BT
24526	9637	0	0	0	0	0	-98.37375246	38.2740345	RC
24527	43541	0	0	0	0	0	-98.44451243	37.87176602	RN
24528	16110	117.6666667	117.6666667	130	0	0	-99.12803933	37.85799896	ED
24529	40064	0	0	0	0	0	-97.55559882	37.80221971	SG
24530	44415	0.973227027	0	0	0	0	-97.33512256	37.69057095	SG
24531	29226	0.25	0.25	130	0	0	-99.01113673	38.11666431	PN
24532	35999	90.33576696	90.33576696	130	0	0	-98.71528418	38.03198554	SF
24533	29211	0	0	0	0	0	-100.0780963	37.68475899	FO
24534	32463	100	100	77	0	0	-99.59438004	37.42297223	CA
24535	1283	104	104	136	0	0	-97.71748979	38.35870639	MP
24536	61195	0	0	0	0	0	-97.95072125	37.95520156	RN
24537	11727	13.51231084	0	0	13.51231084	0	-98.00488923	38.44936543	RC
24538	51678	112.3887912	112.3887912	130	0	0	-98.25677509	38.24249704	RC
24539	48724	0	0	0	0	0	-98.9222145	38.43320917	BT
24540	60217	0	0	0	0	0	-97.95395115	37.9953808	RN
24541	1958	60.99720424	60.99720424	61	0	0	-97.4818891	37.94864164	HV
24542	33119	75	75	74	0	0	-98.71005454	37.87928404	SF
24543	50229	89.13767335	89.13767335	128	0	0	-98.85333163	38.16327546	SF
24544	46987	0	0	0	0	0	-99.37400049	37.92565816	ED
24545	37826	188.1666667	188.1666667	130	0	0	-98.92656701	37.75125578	PR
24546	720	173	173	130	0	0	-99.69916916	37.62694623	FO
24547	27768	0	0	0	0	0	-98.35758299	38.24279159	RC
24548	19762	65	65	43	0	0	-97.70797385	38.21462069	MP
24549	54925	191	191	130	0	0	-99.58826718	38.18614606	HG
24550	47426	123	123	130	0	0	-98.51549016	37.62705428	PR
24551	52224	0	0	0	0	0	-99.2271019	37.66390449	KW
24552	38914	0	0	0	0	0	-99.60693223	37.71073993	FO
24553	9675	88.59110452	88.59110452	125	0	0	-98.1786426	37.69359398	KM
24554	8383	0	0	0	0	0	-98.4405556	38.16210176	RN
24555	48133	141.5	141.5	130	0	0	-98.82069039	38.44368508	BT
24556	3078	0	0	0	0	0	-97.58330002	38.12677023	HV
24557	60478	7	7	19	0	0	-97.48996657	38.2246393	MP
24558	24910	0	0	0	0	0	-99.51744748	37.65274304	KW
24559	52250	30	30	96	0	0	-98.01986211	39.43797398	MC
24560	3644	23.86336086	23.86336086	22	0	0	-97.78058806	39.74477173	RP
24561	11862	0	0	0	0	0	-99.42974849	39.99950831	PL
24562	60976	141.9790027	141.9790027	125	0	0	-98.79758556	38.26458285	BT
24563	12225	0.475861667	0	0	0.475861667	0	-97.93880109	39.38873367	MC
24564	50547	0	0	0	0	0	-99.89619023	39.62435514	NT
24565	42663	287.5547413	0	0	287.5547413	0	-101.0592331	39.3934036	TH
24566	20641	0	0	0	0	0	-99.77604639	39.89409123	NT
24567	31635	0	0	0	0	0	-101.6069984	39.97070829	CN
24568	41207	93	93	100	0	0	-99.51919691	39.10969943	EL
24569	12831	0	0	0	0	0	-99.55346325	37.79406832	ED
24570	18873	0.185759749	0	0	0	0	-99.32552585	37.61528348	KW
24571	61022	90	90	210	0	0	-100.7318752	39.36226512	TH
24572	60932	0	0	0	0	0	-98.48885727	37.39863957	BA
24573	60071	0	0	0	0	0	-97.41519332	37.7275528	SG
24574	60509	68	68	246	0	0	-100.6531329	39.29612575	SD
24575	17437	153	153	108	0	0	-99.15959587	38.13430947	PN
24576	43213	121	121	98	0	0	-99.8925444	38.27297703	NS
24577	3154	24	24	28	0	0	-99.03231273	39.65355096	SM
24578	41813	0	0	0	0	0	-98.05952652	39.44790278	MC
24579	19720	0	0	0	0	0	-98.9121044	38.44247148	BT
24580	17555	37	37	52	0	0	-100.6701778	39.92320448	DC
24581	13404	61.83333333	61.83333333	75	0	0	-98.93503885	39.66167117	SM
24582	14864	0	0	0	0	0	-97.77499433	37.41906218	SU
24583	27150	0	0	0	0	0	-101.1786457	39.66951354	RA
24584	18570	73.69840817	73.69840817	125	0	0	-97.49347516	39.65070094	CD
24585	5399	123	123	121	0	0	-101.4475417	39.77875618	CN
24586	21289	123	123	130	0	0	-97.6673182	38.30891155	MP
24587	51487	61.66666667	61.66666667	72	0	0	-98.85780594	38.44894222	BT
24588	14105	190	190	120	0	0	-101.8851957	39.48491606	SH
24589	1489	53	53	120	0	0	-101.6733489	39.40177899	SH
24590	16182	0	0	0	0	0	-100.6217019	39.2483962	SD
24591	4839	28	28	75	0	0	-100.0628026	37.82618886	FO
24592	34818	0	0	0	0	0	-97.41421511	38.13571999	HV
24593	41970	0	0	0	0	0	-97.8721063	38.08761889	RN
24594	39897	105.3901937	105.3901937	125	0	0	-100.4386983	39.41801436	SD
24595	7277	78.72616625	0	0	78.72616625	0	-100.268472	39.09733675	GO
24596	27219	0	0	0	0	0	-100.1093113	38.87573755	TR
24597	26781	0	0	0	0	0	-97.66325873	39.59970358	CD
24598	18241	0	0	0	0	0	-100.918904	38.4948161	SC
24599	33104	81.17513833	81.17513833	123	0	0	-101.3519154	37.45947263	GT
24600	41844	124	124	120	0	0	-101.4520819	39.70639666	CN
24601	28070	0	0	0	0	0	-100.7789189	37.96045629	FI
24602	4845	148	148	120	0	0	-101.423862	39.46064004	SH
24603	42551	323	323	250	0	0	-101.5985669	37.5190495	ST
24604	12484	0	0	0	0	0	-101.3728881	37.63822015	GT
24605	26605	0	0	0	0	0	-100.6818086	39.28527285	SD
24606	30481	217	217	120	0	0	-101.679169	37.95723375	HM
24607	51230	0	0	0	0	0	-100.9418666	38.32203947	SC
24608	5316	0	0	0	0	0	-100.9773936	38.31833681	SC
24609	21730	0	0	0	0	0	-100.2803216	39.6853912	DC
24610	37214	33	33	40	0	0	-100.450178	39.29921543	SD
24611	3539	0	0	0	0	0	-100.9891988	38.51769219	SC
24612	17308	75	75	120	0	0	-100.4780833	38.5985414	LE
24613	54119	24	24	123	0	0	-100.8299395	37.73299284	HS
24614	32972	0	0	0	0	0	-99.33798056	39.41208856	RO
24615	50789	0	0	0	0	0	-98.69434332	39.33645637	OB
24616	42233	42	42	76	0	0	-100.5010748	37.89288933	GY
24617	61219	1.460514161	0	0	0	0	-99.20758346	38.82073591	EL
24618	20375	0	0	0	0	0	-101.2030726	37.81737973	KE
24619	6941	411	411	254	0	0	-101.5986261	37.48250022	ST
24620	14502	0	0	0	0	0	-99.39359952	38.94077006	EL
24621	7148	22	22	57	0	0	-101.0418615	39.21989584	TH
24622	16696	30	30	125	0	0	-100.465507	37.76990227	GY
24623	63137	0	0	0	0	0	-101.4390387	37.23512775	SV
24624	34027	0	0	0	0	0	-101.2918299	37.6672645	GT
24625	44323	227	227	285	0	0	-101.4737747	37.06061898	SV
24626	234	450.6599642	450.6599642	410	0	0	-101.4236089	37.11653068	SV
24627	16772	0	0	0	0	0	-101.1815475	37.84109485	KE
24628	48415	233.4686713	233.4686713	125	0	0	-100.8640535	37.27881499	SW
24629	12951	0	0	0	0	0	-101.1406039	37.67053771	GT
24630	18718	0	0	0	0	0	-100.5794985	37.61498457	GY
24631	6812	51	51	53	0	0	-100.2552273	39.71222544	DC
24632	33652	0	0	0	0	0	-101.7504807	39.85370274	CN
24633	31177	0	0	0	0	0	-101.052506	37.89099306	FI
24634	45221	0	0	0	0	0	-100.6387333	37.74730339	GY
24635	45902	183	183	125	0	0	-101.1778589	37.73245013	GT
24636	25070	0	0	0	0	0	-101.4526439	37.43184079	GT
24637	23302	0	0	0	0	0	-102.0389166	37.41078103	ST
24638	30903	0	0	0	0	0	-101.4192861	37.58292884	GT
24639	4406	0	0	0	0	0	-100.9625441	38.14437115	FI
24640	16518	24	24	48	0	0	-101.5625982	37.94089492	HM
24641	38136	34.81345768	34.81345768	83	0	0	-100.4197921	37.88550112	GY
24642	42637	0	0	0	0	0	-100.8527506	37.4859445	HS
24643	36629	159	159	120	0	0	-100.5156415	37.46748461	ME
24644	11353	0	0	0	0	0	-101.4489628	38.6263692	WH
24645	39113	0	0	0	0	0	-101.0297309	38.13795322	FI
24646	53779	0	0	0	0	0	-100.6374754	37.61277623	GY
24647	21801	18	18	30	0	0	-101.2539431	37.98072784	KE
24648	39352	158	158	165	0	0	-100.616242	37.39283287	ME
24649	5482	109.5522187	0	0	0	109.5522187	-100.8152572	37.0252054	SW
24650	7934	191	191	125	0	0	-101.0905017	37.29320815	SV
24651	62617	0	0	0	0	0	-101.5995866	38.75726343	WA
24652	37397	232	232	320	0	0	-100.6847545	37.52212473	HS
24653	39984	0	0	0	0	0	-100.5249678	38.64305095	LE
24654	1787	0	0	0	0	0	-101.9051742	37.25728723	MT
24655	60907	119	119	239	0	0	-100.2733304	38.04168605	FI
24656	60930	0	0	0	0	0	-101.4715084	37.62110328	GT
24657	51704	0	0	0	0	0	-100.8122654	37.97524398	FI
24658	20593	0	0	0	0	0	-101.1722938	37.85406456	KE
24659	44989	416	416	360	0	0	-100.7136293	37.24315405	SW
24660	54460	109	109	165	0	0	-101.13684	37.83205154	KE
24661	49031	142.6019868	142.6019868	160	0	0	-101.8996406	38.83570012	WA
24662	23056	0	0	0	0	0	-100.8289601	37.69653407	HS
24663	40872	0	0	0	0	0	-102.0080414	37.40302553	ST
24664	11300	0	0	0	0	0	-100.8302585	37.94785357	FI
24665	29389	0	0	0	0	0	-100.8946895	37.96573331	FI
24666	31612	0	0	0	0	0	-100.4205464	37.48619339	GY
24667	31075	0	0	0	0	0	-101.7611898	37.45311039	ST
24668	1921	277	277	202	0	0	-101.1794269	37.94163093	KE
24669	21737	172	172	140	0	0	-100.7383868	37.63489425	HS
24670	27804	0	0	0	0	0	-101.3037542	37.89079846	KE
24671	30539	49	49	205	0	0	-100.4730441	37.87194342	GY
24672	8440	0	0	0	0	0	-100.8212955	37.78023374	FI
24673	29568	0	0	0	0	0	-101.4128384	37.67165093	GT
24674	18452	171	171	108	0	0	-101.0316721	37.27297427	SW
24675	37595	0	0	0	0	0	-100.4745167	37.82074187	GY
24676	49254	0	0	0	0	0	-100.7302703	38.01860249	FI
24677	60738	147	147	160	0	0	-100.6877672	37.51120561	HS
24678	33650	4.496932647	4.496932647	8	0	0	-100.616673	37.54506333	GY
24679	22737	85.1247963	85.1247963	375	0	0	-101.3538076	38.51919835	WH
24680	8931	160	160	570	0	0	-100.9039319	37.09757465	SW
24681	3958	0	0	0	0	0	-101.3589514	37.45972857	GT
24682	52169	0	0	0	0	0	-95.10981666	37.34610642	LB
24683	42270	140.7759988	140.7759988	320	0	0	-101.4077929	37.4313924	GT
24684	12525	0	0	0	0	0	-100.3469005	37.80095756	GY
24685	12004	0	0	0	0	0	-100.8614001	38.50813004	SC
24686	44988	174	174	220	0	0	-100.8846874	38.10471261	FI
24687	6468	187	187	130	0	0	-100.880297	38.11641251	FI
24688	10113	0	0	0	0	0	-101.4987152	37.54792878	GT
24689	29194	63	63	125	0	0	-100.4983387	37.88951535	GY
24690	22368	176	176	294	0	0	-101.3468132	37.28974765	SV
24691	28705	0	0	0	0	0	-101.2111637	37.30756682	SV
24692	40181	260	260	125	0	0	-101.2671997	37.77589826	KE
24693	17893	195	195	125	0	0	-101.0033367	37.75509358	FI
24694	872	347	347	227	0	0	-100.5892832	37.32989335	ME
24695	13008	0	0	0	0	0	-101.849726	38.6244485	GL
24696	37650	88.54046788	0	0	88.54046788	0	-97.46323542	38.0009585	HV
24697	52865	0	0	0	0	0	-101.0178915	37.62713795	HS
24698	21152	0	0	0	0	0	-101.1233807	38.495363	SC
24699	28686	35.46805135	0	0	0	35.46805135	-101.678439	37.05432183	MT
24700	23884	53	53	36	0	0	-100.7196202	38.12689702	FI
24701	9988	0	0	0	0	0	-101.0197387	37.68584758	HS
24702	6949	0	0	0	0	0	-100.7552424	38.01515899	FI
24703	22042	0	0	0	0	0	-101.1843688	37.94919388	KE
24704	45205	0	0	0	0	0	-101.1843688	37.94919388	KE
24705	42650	234.5866669	234.5866669	250	0	0	-101.1890126	37.00821657	SV
24706	14598	0	0	0	0	0	-101.1307543	37.76918095	KE
24707	62184	0	0	0	0	0	-99.53380066	39.97018423	PL
24708	19244	0	0	0	0	0	-100.8245539	38.12328494	FI
24709	2132	0	0	0	0	0	-101.3376762	37.7061831	GT
24710	61009	89	89	500	0	0	-101.4896087	37.09769816	SV
24711	38050	0	0	0	0	0	-101.3588349	38.56945203	WH
24712	34235	37.62762735	37.62762735	70	0	0	-101.1357929	38.49733101	WH
24713	47190	0	0	0	0	0	-101.1728648	38.54270898	WH
24714	22900	0	0	0	0	0	-100.8144868	37.03602499	SW
24715	49102	0	0	0	0	0	-100.6698855	37.60646901	HS
24716	60390	254	254	168	0	0	-100.6491325	37.16626241	SW
24717	18137	356	356	480	0	0	-101.2625601	37.70696923	GT
24718	46626	0	0	0	0	0	-100.8948917	38.27895838	SC
24719	3841	0	0	0	0	0	-101.734152	37.48204401	ST
24720	11675	0	0	0	0	0	-100.6688148	37.79591013	FI
24721	29901	846.3223989	846.3223989	687	0	0	-101.6532268	37.54078948	ST
24722	22822	0	0	0	0	0	-100.7979858	37.48912247	HS
24723	55029	0	0	0	0	0	-100.5956344	37.1007671	ME
24724	37763	0	0	0	0	0	-101.1765003	37.03811391	SV
24725	8840	80	80	120	0	0	-100.8564362	38.1124423	FI
24726	65387	0	0	0	0	0	-100.6150974	37.71518022	GY
24727	45248	0	0	0	0	0	-100.911692	37.98523143	FI
24728	51140	0	0	0	0	0	-101.3182993	37.09369498	SV
24729	5046	0	0	0	0	0	-100.3971956	37.48209331	GY
24730	54330	51	51	73	0	0	-101.2116343	38.61200717	WH
24731	27387	0	0	0	0	0	-100.5768089	37.76667988	GY
24732	17350	0	0	0	0	0	-101.5459875	37.60241406	ST
24733	53329	0	0	0	0	0	-101.2027712	37.93270245	KE
24734	61589	0	0	0	0	0	-101.7263008	37.49382545	ST
24735	11596	0	0	0	0	0	-101.3818085	37.66829038	GT
24736	53389	0	0	0	0	0	-101.5108876	38.51009348	WH
24737	46016	41.72431571	41.72431571	48	0	0	-101.6899074	38.79438121	WA
24738	1513	31	31	33	0	0	-101.2021296	38.69039209	WH
24739	36278	0	0	0	0	0	-101.9430103	37.25826789	MT
24740	49733	0	0	0	0	0	-100.8712245	37.55392351	HS
24741	47041	174	174	235	0	0	-100.9067595	38.51908957	SC
24742	41378	186	186	130	0	0	-100.7021801	37.7765105	FI
24743	28044	0.0217891	0	0	0	0	-101.4463159	37.11223381	SV
24744	6236	0.31618746	0	0	0	0	-100.8676354	37.29585876	SW
24745	12909	0	0	0	0	0	-100.83145	37.96874671	FI
24746	1365	0	0	0	0	0	-101.6341179	37.1202805	MT
24747	50357	164	164	125	0	0	-101.1033581	37.74740146	KE
24748	18270	51	51	78	0	0	-101.5010562	37.17169514	SV
24749	8570	146	146	244	0	0	-101.3913291	38.5538371	WH
24750	10950	108	108	122	0	0	-100.4284847	37.86376134	GY
24751	47227	7.289834925	0	0	0	7.289834925	-100.3183483	37.92414747	GY
24752	52717	0	0	0	0	0	-101.1045924	37.36611214	SV
24753	50509	0	0	0	0	0	-101.4282226	38.27904059	WH
24754	41081	0	0	0	0	0	-101.2179596	38.50814098	WH
24755	3164	70	70	305	0	0	-100.9350925	38.48730832	SC
24756	35748	0	0	0	0	0	-100.9357896	38.04737842	FI
24757	25585	0	0	0	0	0	-100.8958795	37.96849831	FI
24758	180	0	0	0	0	0	-100.8981673	37.96987559	FI
24759	18643	0	0	0	0	0	-101.6001454	38.68614329	GL
24760	61144	196	196	160	0	0	-100.5894831	37.45305672	ME
24761	38835	72.79400708	72.79400708	130	0	0	-100.3278032	37.97220312	GY
24762	49595	99.69034927	99.69034927	186	0	0	-97.82531792	39.13326196	OT
24763	53505	117	117	120	0	0	-101.6561883	39.31887078	SH
24764	2763	0	0	0	0	0	-100.6626863	37.17620184	SW
24765	38987	0	0	0	0	0	-101.6195972	39.30055141	SH
24766	25474	0	0	0	0	0	-100.6926138	37.16391205	SW
24767	17547	0	0	0	0	0	-100.6734765	39.70964021	DC
24768	54083	0	0	0	0	0	-97.53345184	39.02778885	OT
24769	63140	0	0	0	0	0	-99.54969386	39.99322933	PL
24770	52266	0	0	0	0	0	-101.5974063	38.89646257	WA
24771	17689	6.444663358	0	0	0	0	-99.36255653	38.90346239	EL
24772	7357	0	0	0	0	0	-99.31148187	38.83354789	EL
24773	16355	92.47109875	92.47109875	240	0	0	-100.7531161	39.47714401	TH
24774	40326	61	61	125	0	0	-101.0122868	37.71838354	HS
24775	45175	56	56	125	0	0	-100.9668254	37.73315375	HS
24776	20645	98	98	120	0	0	-101.6656886	39.31862071	SH
24777	27575	36	36	120	0	0	-101.6658086	39.30419099	SH
24778	21370	5.484101629	0	0	5.484101629	0	-98.85558215	38.78694146	RS
24779	36326	0.069479609	0	0	0	0	-101.0376126	39.40322362	TH
24780	60868	95.87602923	95.87602923	120	0	0	-100.8929865	39.28531578	TH
24781	36098	0	0	0	0	0	-99.12307258	38.78242196	EL
24782	25644	10.21018809	0	0	10.21018809	0	-99.95512126	38.65402414	NS
24783	28834	0	0	0	0	0	-100.9539528	37.69950791	HS
24784	34517	107.5430181	107.5430181	35	0	0	-101.20794	38.58685785	WH
24785	65076	0	0	0	0	0	-99.39391353	38.94025107	EL
24786	8722	0	0	0	0	0	-98.8779492	39.65700487	SM
24787	27312	0	0	0	0	0	-101.6037941	38.74308467	WA
24788	17112	0	0	0	0	0	-97.63612406	39.24867831	OT
24789	3143	0.173699022	0	0	0.173699022	0	-98.70210188	39.43973951	OB
24790	14858	3.866798015	3.866798015	5	0	0	-99.30472066	38.82030197	EL
24791	49186	0	0	0	0	0	-101.9757446	38.90279724	WA
24792	63823	62	62	65	0	0	-99.5849562	39.92491736	PL
24793	767	100	100	77	0	0	-100.8692675	39.22756621	TH
24794	14086	144	144	240	0	0	-101.3477102	39.52352973	TH
24795	37860	0	0	0	0	0	-101.0027875	37.77685866	FI
24796	20432	59	59	120	0	0	-102.0216415	39.74040324	CN
24797	26512	22.36670135	0	0	0	0	-99.30062843	38.86037474	EL
24798	1077	71	71	120	0	0	-100.5621612	39.43719441	SD
24799	8816	0	0	0	0	0	-101.3670733	39.78487187	RA
24800	19612	109	109	150	0	0	-102.0185604	39.52777496	SH
24801	11920	92	92	120	0	0	-100.7693858	39.28718579	TH
24802	26980	84	84	240	0	0	-100.7599981	37.38045348	SW
24803	8515	0	0	0	0	0	-100.7205424	39.67993204	DC
24804	24040	263	263	316	0	0	-101.8792156	39.49982576	SH
24805	6189	125	125	122	0	0	-101.4854525	39.73881599	CN
24806	51629	0	0	0	0	0	-97.86704227	38.05883052	RN
24807	16251	111.7875962	111.7875962	115	0	0	-100.0981572	37.80952938	FO
24808	119	154	154	130	0	0	-98.67877596	38.20610003	SF
24809	32896	84.42815888	0	0	0	0	-98.34208117	38.52930624	EW
24810	22027	0	0	0	0	0	-99.50771603	38.78825987	EL
24811	6973	117.4002842	0	0	117.4002842	0	-98.54910202	39.50275179	OB
24812	24221	0	0	0	0	0	-97.42469903	38.00574138	HV
24813	33353	1	1	85	0	0	-99.38679602	38.46536373	RH
24814	18362	155	155	130	0	0	-98.7065389	38.23520184	SF
24815	22809	0	0	0	0	0	-97.99320422	38.10343605	RN
24816	44035	67.98076421	67.98076421	70	0	0	-97.77829401	39.76966612	RP
24817	22850	0	0	0	0	0	-99.31462392	38.86310971	EL
24818	11	228	228	230	0	0	-101.71182	39.55034598	SH
24819	52806	0	0	0	0	0	-100.3138787	38.74399514	GO
24820	16558	72.60066718	72.60066718	92	0	0	-99.18366594	38.48743309	RH
24821	29019	150.6394027	150.6394027	125	0	0	-98.78841072	37.77290089	PR
24822	50266	3	3	8	0	0	-98.94606531	39.65544614	SM
24823	7166	171	171	120	0	0	-99.45545557	37.84662734	ED
24824	27552	138	138	130	0	0	-98.69613905	38.27171058	BT
24825	23211	157	157	165	0	0	-97.71106352	38.23549919	MP
24826	46699	65	65	70	0	0	-100.8923296	39.49232332	TH
24827	16508	57	57	65	0	0	-97.28033214	37.48712926	SG
24828	16810	65	65	100	0	0	-97.77072064	38.54515733	MP
24829	52633	44	44	78	0	0	-97.80881853	39.9601707	RP
24830	3126	0	0	0	0	0	-99.00609751	37.67153566	PR
24831	61311	0.010802483	0	0	0	0	-97.85717794	38.08495088	RN
24832	39509	0	0	0	0	0	-97.52432991	38.00997642	HV
24833	19347	0	0	0	0	0	-99.7157325	38.01087832	HG
24834	54018	139	139	132	0	0	-98.45593842	37.84614807	RN
24835	35340	0	0	0	0	0	-98.98985316	38.25519338	PN
24836	19365	12	12	15	0	0	-101.0382356	39.81838038	RA
24837	63385	0	0	0	0	0	-98.63308472	38.31312067	BT
24838	48318	0	0	0	0	0	-99.99563245	37.73654334	FO
24839	24895	0	0	0	0	0	-100.0562325	37.71823273	FO
24840	42851	204.3295862	0	0	0	0	-97.88984881	38.07283705	RN
24841	65371	51	51	260	0	0	-101.7072798	39.32076034	SH
24842	48879	0	0	0	0	0	-99.89521018	39.62450515	NT
24843	10576	0	0	0	0	0	-100.329161	38.73896324	GO
24844	4005	3	3	40	0	0	-100.316021	38.82928154	GO
24845	31193	56.49054322	56.49054322	85	0	0	-97.91329483	37.37254879	HP
24846	5370	0	0	0	0	0	-98.88219819	37.62828128	PR
24847	8665	0	0	0	0	0	-97.63987099	37.37350589	SU
24848	29715	160.8351639	160.8351639	130	0	0	-99.13642138	38.09078149	PN
24849	2099	0	0	0	0	0	-98.66672128	39.43432243	OB
24850	12354	0	0	0	0	0	-99.79668899	37.68704209	FO
24851	29643	0	0	0	0	0	-99.19159363	38.09808342	PN
24852	22321	6.426250035	6.426250035	6	0	0	-97.4594624	37.76748769	SG
24853	5387	88	88	122	0	0	-101.0784833	39.35441396	TH
24854	62679	0	0	0	0	0	-98.014437	37.97358051	RN
24855	62742	0	0	0	0	0	-98.77044264	37.49202317	PR
24856	22894	0	0	0	0	0	-97.76531508	38.24702915	MP
24857	36618	76	76	140	0	0	-97.21037282	39.41061595	CY
24858	725	66.00317323	66.00317323	200	0	0	-97.18274254	39.45724681	CY
