OBJECTID	PDIV_ID	Af_used_2012	Af_used_irr_2012	Acres_2012	Af_used_mun_2012	Af_used_stk_2012	long_nad83	lat_nad83	county						
39999	62524	0	0	0	0	0	-98.95213976	39.47089743	OB						
40000	2566	0	0	0	0	0	-98.69420131	39.33645637	OB						
40001	17399	72.95727188	72.95727188	168	0	0	-100.9919837	38.35681143	SC						
40002	70226	33	0	0	0	33	-98.80191414	38.39621223	BT						
40003	35174	109.0157772	0	0	0	109.0157772	-100.8585418	38.30870096	SC						
40004	73077	0	0	0	0	0	-99.08460669	38.16639559	PN						
40005	63928	8.523619691	0	0	0	8.523619691	-96.60805131	38.94287312	GE						
40006	9509	61	61	45	0	0	-100.5603776	38.59260171	LE						
40007	68724	75	75	125	0	0	-100.9485689	39.19558651	TH						
40008	71039	226	226	125	0	0	-100.4900779	37.76562241	GY						
40009	75010	0	0	0	0	0	-97.44695631	38.09593071	HV						
40010	47746	108	108	60	0	0	-100.9014115	37.99334131	FI						
40011	68284	92	92	90	0	0	-98.02680775	37.48363691	KM						
40012	69683	314	314	160	0	0	-100.9681541	37.09805529	SW						
40013	13045	0.136565485	0	0	0	0.136565485	-101.1031529	37.99065824	KE						
40014	75011	0	0	0	0	0	-97.44827635	38.0959707	HV						
40015	68919	0	0	0	0	0	-97.55965144	38.85412174	SA						
40016	78672	59	59	61	0	0	-100.1087182	39.26801478	GH						
40017	53879	0	0	0	0	0	-99.49222772	37.78797773	ED						
40018	50754	43.3971355	0	0	43.3971355	0	-96.25938226	39.61352838	MS						
40019	76352	503	503	346	0	0	-100.8771003	37.4030748	HS						
40020	17604	0	0	0	0	0	-101.3866666	37.62912817	GT						
40021	76910	0.168175025	0	0	0	0	-96.86483751	38.99363865	GE						
40022	15670	0	0	0	0	0	-100.9107489	38.12087178	FI						
40023	73205	0	0	0	0	0	-97.83205754	38.02894131	RN						
40024	72540	159	159	62	0	0	-100.908751	37.97113343	FI						
40025	76145	186	186	119	0	0	-98.15422279	37.87655405	RN						
40026	14328	0	0	0	0	0	-100.2542567	37.73369168	GY						
40027	47260	0	0	0	0	0	-97.8295218	39.9203103	RP						
40028	67237	0.646000779	0	0	0	0.646000779	-97.11789717	39.81498343	WS						
40029	38135	460.1643082	0	0	460.1643082	0	-97.86716833	38.05223118	RN						
40030	76842	0	0	0	0	0	-95.47888885	39.91412361	BR						
40031	33830	34.33333333	34.33333333	38	0	0	-97.79965131	39.78957754	RP						
40032	77168	0	0	0	0	0	-97.56269988	38.12679053	HV						
40033	46276	0	0	130	0	0	-98.90820288	37.78029961	PR						
40034	77997	38	38	23	0	0	-99.57646928	37.74897836	FO						
40035	13426	203.75	203.75	160	0	0	-98.91270393	38.32173794	BT						
40036	77655	257	257	132	0	0	-101.1928779	37.86903025	KE						
40037	63624	0	0	0	0	0	-98.26956485	37.88157492	RN						
40038	8034	0	0	0	0	0	-97.70657763	37.96701039	RN						
40039	75227	13.55803726	0	0	0	0	-101.0592259	39.12197253	LG						
40040	43167	2.890891849	0	0	0	2.890891849	-99.89422414	37.71701367	FO						
40041	72855	206	206	170	0	0	-101.094531	37.30782415	SV						
40042	48887	411	411	320	0	0	-101.1374641	38.064262	KE						
40043	51651	0	0	0	0	0	-101.6756254	37.67269124	ST						
40044	78084	0	0	0	0	0	-97.27192885	37.45428309	SU						
40045	66999	147.2495097	147.2495097	132	0	0	-97.71780586	38.96737048	OT						
40046	71737	168.6816981	0	0	0	0	-98.76234502	38.16418354	SF						
40047	79342	4.754013337	0	0	0	4.754013337	-99.50255474	37.21933407	CM						
40048	62020	100.5591513	100.5591513	130	0	0	-98.83544333	37.56852021	PR						
40049	41244	243	243	110	0	0	-100.257357	37.43090453	ME						
40050	72831	114.5833333	114.5833333	147	0	0	-99.66071928	38.16441671	HG						
40051	54752	170	170	90	0	0	-101.2372577	39.50424088	TH						
40052	62987	177	177	122	0	0	-97.81623706	37.98848233	RN						
40053	63594	0	0	0	0	0	-98.45768964	38.34705159	RC						
40054	45451	117.5	117.5	65	0	0	-99.13765852	38.16301085	PN						
40055	75571	351	351	240	0	0	-101.5387166	37.5479394	ST						
40056	9396	0	0	0	0	0	-101.2517376	39.72489814	RA						
40057	67806	0	0	0	0	0	-100.1416123	39.24781746	GH						
40058	65219	0.146290789	0.146290789	1	0	0	-97.42130349	37.6991035	SG						
40059	67810	0	0	0	0	0	-97.60755684	37.51061806	SG						
40060	79513	119	119	125	0	0	-98.98592438	38.22191358	PN						
40061	78788	180	180	128	0	0	-98.23564411	37.7531399	RN						
40062	76902	44.81189255	44.81189255	39	0	0	-99.21194932	38.46632312	RH						
40063	67755	0	0	0	0	0	-100.3882047	37.67311248	GY						
40064	77316	0	0	0	0	0	-97.91993037	37.94846191	RN						
40065	80096	0	0	0	0	0	-99.08795488	38.47440291	RH						
40066	75458	242	242	117	0	0	-100.3229816	37.80535144	GY						
40067	70007	41.35632544	41.35632544	36	0	0	-97.73685067	37.98707206	RN						
40068	32954	0	0	0	0	0	-100.8968084	37.97558744	FI						
40069	11267	65	65	77	0	0	-97.62852148	37.90044474	SG						
40070	9555	115	115	80	0	0	-98.9076733	38.35457879	BT						
40071	66300	385.4522466	385.4522466	220	0	0	-101.1044364	37.51331405	GT						
40072	74180	399	399	440	0	0	-100.8434606	37.65575418	HS						
40073	76612	651	651	410	0	0	-100.6665773	37.34185359	SW						
40074	1508	0	0	0	0	0	-100.978493	37.31900412	SW						
40075	78016	0.334864708	0	0	0	0	-97.99947028	38.02104612	RN						
40076	69232	71	71	100	0	0	-100.419174	37.89314106	GY						
40077	26123	0	0	0	0	0	-98.43358054	37.74321115	RN						
40078	72990	0	0	0	0	0	-99.22436728	38.93057289	EL						
40079	8311	0	0	0	0	0	-101.4958572	38.00756587	KE						
40080	572	162.25	162.25	125	0	0	-98.90816677	38.2361633	SF						
40081	76798	0.29031674	0	0	0	0	-99.29235086	37.60382846	KW						
40082	78143	303	303	125	0	0	-100.3983553	37.36476345	ME						
40083	79434	0	0	0	0	0	-99.85021819	39.69128551	NT						
40084	77923	0	0	0	0	0	-97.5391282	39.09706365	OT						
40085	77626	20.16372514	0	0	0	0	-99.57698964	38.9352706	EL						
40086	72794	268	268	121	0	0	-101.9761388	39.51011529	SH						
40087	64935	53	53	76	0	0	-99.41220201	38.16592498	PN						
40088	21708	4.709207583	4.709207583	20	0	0	-98.80870554	39.44325056	OB						
40089	79106	0	0	0	0	0	-97.48242635	38.22390936	MP						
40090	78945	0	0	0	0	0	-97.88833919	37.99181168	RN						
40091	77256	0	0	0	0	0	-96.57686947	39.18624804	RL						
40092	78527	159	159	130	0	0	-97.67934407	37.9523614	HV						
40093	69907	170	170	125	0	0	-100.1710981	37.4892724	FO						
40094	61594	143.6306778	143.6306778	132	0	0	-97.62417106	38.17072979	HV						
40095	80282	0	0	0	0	0	-97.70645666	37.99595408	RN						
40096	78816	379.8730094	379.8730094	125	0	0	-100.6211231	37.49662412	GY						
40097	68733	532.0437869	532.0437869	320	0	0	-101.0076455	37.46491466	HS						
40098	37772	95.92421076	0	0	95.92421076	0	-97.34081273	37.76974439	SG						
40099	17806	51.34217787	51.34217787	124	0	0	-100.5521574	37.72052027	GY						
40100	14738	0	0	0	0	0	-100.5954534	38.4811273	LE						
40101	76128	497	497	250	0	0	-101.2216751	37.23230402	SV						
40102	67780	229.9517264	229.9517264	120	0	0	-101.1854171	37.92369072	KE						
40103	78444	0	0	0	0	0	-97.32945592	37.47638506	SU						
40104	77205	0	0	0	0	0	-99.47695673	39.20096155	RO						
40105	80085	89	89	240	0	0	-101.7043686	39.62230245	CN						
40106	80711	105	105	125	0	0	-101.0550158	37.91454508	FI						
40107	14341	0	0	0	0	0	-97.46922125	37.77132906	SG						
40108	76318	265	265	133	0	0	-100.934023	37.86961369	FI						
40109	67098	61.79189261	0	0	0	61.79189261	-100.998903	38.38090118	SC						
40110	82225	0	0	0	0	0	-99.50441465	38.22359516	PN						
40111	21672	63	63	45	0	0	-100.4629921	39.8616844	DC						
40112	79227	215.9238425	0	0	0	215.9238425	-100.8390605	37.71869399	HS						
40113	76369	172	172	130	0	0	-97.43631445	37.48405566	SG						
40114	80267	0.741750064	0	0	0	0	-98.86710564	38.42347332	BT						
40115	60970	0.397114018	0	0	0	0	-95.01469307	38.79623757	JO						
40116	14907	0	0	0	0	0	-99.39028632	37.94528762	ED						
40117	75718	236	236	119	0	0	-99.26196223	39.67842994	PL						
40118	77722	357	357	190	0	0	-101.2550792	37.81448869	KE						
40119	6432	22.71590389	22.71590389	130	0	0	-99.23261731	38.18069356	PN						
40120	77046	0	0	0	0	0	-99.06937323	39.79386139	PL						
40121	81752	0	0	0	0	0	-101.0385336	38.04248353	FI						
40122	78362	0	0	0	0	0	-97.73227824	37.57279633	SG						
40123	71423	0	0	0	0	0	-97.91862985	38.00992162	RN						
40124	53884	54	54	24	0	0	-98.91984486	38.43232955	BT						
40125	77726	503	503	259	0	0	-101.0816844	38.03160289	FI						
40126	78210	57.80556144	0	0	57.80556144	0	-101.2602581	39.84268799	RA						
40127	61832	188.2170072	188.2170072	172	0	0	-98.64771517	37.54268902	PR						
40128	76288	0	0	0	0	0	-97.52810815	38.15721991	HV						
40129	81804	0	0	0	0	0	-101.119007	37.87392171	KE						
40130	77623	120	120	125	0	0	-99.30940135	37.81026649	ED						
40131	76184	0	0	0	0	0	-97.3892885	37.5572828	SG						
40132	77975	0	0	0	0	0	-100.1712863	39.24725312	SD						
40133	51741	227	227	240	0	0	-100.2494047	37.36146892	ME						
40134	81740	0	0	0	0	0	-98.59557894	38.00705454	SF						
40135	80694	0	0	0	0	0	-98.1567233	37.95206497	RN						
40136	81820	0	0	0	0	0	-98.05512472	37.95913252	RN						
40137	78375	0	0	0	0	0	-95.4800493	39.9182231	BR						
40138	78212	104.7227107	0	0	104.7227107	0	-101.2602929	39.83505796	RA						
40139	67687	23.94008304	0	0	0	23.94008304	-99.69351064	38.11997729	HG						
40140	15833	224	224	120	0	0	-101.4752329	39.60492768	CN						
40141	81137	0	0	0	0	0	-100.6018819	37.76137307	GY						
40142	45094	198	198	123	0	0	-98.98099464	37.91618061	SF						
40143	66209	10.07082071	0	0	0	10.07082071	-99.57337584	39.92943606	PL						
40144	79185	110.9678964	110.9678964	150	0	0	-97.21452739	38.470925	MN						
40145	71874	0	0	0	0	0	-97.77087587	38.05989091	RN						
40146	76291	60	60	50	0	0	-97.52231283	37.82155181	SG						
40147	63822	0	0	0	0	0	-98.37669178	37.65938577	KM						
40148	80805	10.49559461	10.49559461	24	0	0	-99.76512542	38.92820009	TR						
40149	83183	0	0	0	0	0	-98.11988599	38.1632312	RN						
40150	32401	100.9464448	100.9464448	90	0	0	-97.39191345	39.54484087	CD						
40151	75870	1.001991708	0	0	0	0	-97.79130863	38.36220345	MP						
40152	8139	130.1000764	130.1000764	134	0	0	-101.0450999	38.53653893	SC						
40153	82125	0	0	0	0	0	-97.20459999	37.40350121	SU						
40154	32881	0	0	0	0	0	-97.75805059	38.047749	RN						
40155	81135	0	0	0	0	0	-99.19132634	37.93723563	ED						
40156	82386	0	0	0	0	0	-98.94962805	37.72568704	PR						
40157	79223	107.3128516	107.3128516	61	0	0	-99.20029409	38.16933372	PN						
40158	73942	273	273	130	0	0	-100.8746004	38.00843256	FI						
40159	7513	101.4166667	101.4166667	130	0	0	-98.50457463	37.82812638	SF						
40160	78290	0	0	0	0	0	-97.89377963	38.05066031	RN						
40161	69534	176.75	176.75	130	0	0	-99.21417501	38.14342396	PN						
40162	27952	0	0	0	0	0	-101.3839917	38.02058287	KE						
40163	68616	7.993837674	7.993837674	39	0	0	-100.6297803	39.13029776	GO						
40164	82154	0	0	0	0	0	-101.7507783	39.85370978	CN						
40165	82599	0	0	0	0	0	-99.96779721	39.88512206	NT						
40166	81819	0	0	0	0	0	-99.95534049	37.69613042	FO						
40167	82236	0	0	0	0	0	-95.75859703	39.09315198	SN						
40168	63782	0	0	0	0	0	-99.6376577	37.55851915	FO						
40169	79463	75.88591105	75.88591105	51	0	0	-99.80178391	38.084598	HG						
40170	81923	0	0	0	0	0	-99.35672249	37.8757666	ED						
40171	1346	184.5364906	184.5364906	130	0	0	-97.74252517	39.103481	OT						
40172	6175	91.88862394	91.88862394	100	0	0	-98.78422312	38.41696206	BT						
40173	2115	0	0	0	0	0	-101.8171231	39.33617947	SH						
40174	80572	0	0	0	0	0	-97.99932637	37.51098643	KM						
40175	80744	247	247	230	0	0	-101.1117641	37.05376746	SV						
40176	77201	2.169703331	0	0	0	0	-98.8337298	38.04890878	SF						
40177	60861	1.504982339	0	0	0	1.504982339	-97.81436656	38.16268008	RN						
40178	79577	13.48929419	13.48929419	36	0	0	-98.01438284	37.97362211	RN						
40179	31021	0	0	0	0	0	-99.60525517	37.72051683	FO						
40180	84220	0	0	0	0	0	-96.14594647	39.6388413	NM						
40181	82143	0	0	0	0	0	-94.78147895	39.18362286	WY						
40182	84836	0	0	0	0	0	-99.1836951	38.77084091	EL						
40183	81591	0	0	0	0	0	-98.20918338	37.75967578	RN						
40184	83783	0	0	0	0	0	-97.46392975	37.48726905	SG						
40185	81764	0	0	0	0	0	-99.89553641	38.99874868	TR						
40186	84585	0	0	0	0	0	-97.17444587	37.36134059	SU						
40187	66558	0	0	0	0	0	-98.34380866	37.96170326	RN						
40188	75371	244	244	125	0	0	-100.6064211	37.84004238	GY						
40189	67427	187	187	241	0	0	-101.6878089	37.62127631	ST						
40190	63774	0	0	0	0	0	-100.4581507	37.69333941	GY						
40191	84174	0	0	0	0	0	-100.3703638	39.28607636	SD						
40192	80448	828.5320591	0	0	828.5320591	0	-97.84619567	38.04276667	RN						
40193	79909	0	0	0	0	0	-100.1572517	39.63179408	NT						
40194	7726	0	0	0	0	0	-100.4636551	39.01294473	GO						
40195	17595	270.0231087	270.0231087	122	0	0	-101.0984682	37.92689034	FI						
40196	79428	0	0	0	0	0	-98.32222152	38.19526784	RC						
40197	17742	114	114	50	0	0	-100.5554984	38.59488567	LE						
40198	28767	50.17937646	0	0	50.17937646	0	-99.35011417	37.90559147	ED						
40199	77276	204.0810063	0	0	0	0	-95.07399639	39.59297213	AT						
40200	69748	111.106917	111.106917	0	0	0	-96.91819894	38.97568909	GE						
40201	73826	272	272	160	0	0	-100.923331	37.3155263	SW						
40202	81044	0	0	0	0	0	-97.48422943	39.39034733	CD						
40203	78849	0	0	0	0	0	-101.0974169	37.85767205	FI						
40204	76641	31.78016946	31.78016946	50	0	0	-95.30281092	39.02487097	DG						
40205	81690	0	0	0	0	0	-97.99923029	37.52103302	KM						
40206	72046	95	95	57	0	0	-101.7288704	39.29457072	SH						
40207	69914	0	0	0	0	0	-97.46007481	37.49602838	SG						
40208	83549	0	0	0	0	0	-97.22028514	39.49679699	CY						
40209	62359	122	122	137	0	0	-101.0962213	38.65909606	SC						
40210	78148	0	0	0	0	0	-97.69433781	37.55575685	SG						
40211	67734	0	0	0	0	0	-97.44794413	37.61847543	SG						
40212	81090	0	0	0	0	0	-99.85693851	39.72022549	NT						
40213	83456	0	0	0	0	0	-100.6985756	37.52534438	HS						
40214	78162	0	0	0	0	0	-98.43733054	37.49416131	KM						
40215	12893	197	197	130	0	0	-98.72516698	38.20592212	SF						
40216	83527	0	0	0	0	0	-100.4891235	39.92195652	DC						
40217	78728	0	0	0	0	0	-97.89816468	38.02180267	RN						
40218	6825	263.270636	263.270636	122	0	0	-101.0160351	37.94209392	FI						
40219	13299	138	138	135	0	0	-98.63451178	37.81677631	PR						
40220	77731	0	0	0	0	0	-97.84463291	38.01686605	RN						
40221	78742	158.9923002	158.9923002	141	0	0	-97.78819057	37.43729891	SU						
40222	75785	54.29813013	0	0	54.29813013	0	-101.6294741	37.11515559	MT						
40223	77639	215.5833333	215.5833333	190	0	0	-98.82960574	38.36457248	BT						
40224	23232	56.02253791	56.02253791	160	0	0	-101.0813788	38.62066099	SC						
40225	69561	164	164	110	0	0	-97.64269181	38.13407016	HV						
40226	81032	0	0	0	0	0	-99.03569905	38.01024507	PN						
40227	85663	0	0	0	0	0	-100.0100047	39.69550125	NT						
40228	83632	0	0	0	0	0	-100.7922267	37.32248357	SW						
40229	82432	0	0	0	0	0	-100.6675035	37.12999299	SW						
40230	81037	0	0	0	0	0	-97.55084547	37.92303109	HV						
40231	79486	299	299	369	0	0	-101.5824883	37.01714663	MT						
40232	14217	148.5559351	148.5559351	180	0	0	-101.2924897	38.62682239	WH						
40233	80998	0	0	0	0	0	-97.57939118	37.96683152	HV						
40234	70076	209	209	132	0	0	-101.2565193	37.69195942	GT						
40235	75459	60.09802026	60.09802026	116	0	0	-97.61484046	38.23532915	MP						
40236	83931	0	0	0	0	0	-97.89444224	38.07183896	RN						
40237	76324	158	158	125	0	0	-100.9964061	37.80140378	FI						
40238	84739	0	0	0	0	0	-97.60130736	38.71815649	SA						
40239	80573	0	0	0	0	0	-97.99880577	37.51054653	KM						
40240	79097	172	172	148	0	0	-97.73165436	38.18456968	MP						
40241	82140	0	0	0	0	0	-101.0615123	37.97713433	FI						
40242	80048	340	340	260	0	0	-101.1792171	37.65956556	GT						
40243	71623	416.2402448	416.2402448	244	0	0	-101.5590045	38.69091333	WH						
40244	62129	284	284	244	0	0	-101.302216	37.16388475	SV						
40245	70189	5.775952813	5.775952813	55	0	0	-99.42923847	39.9976803	PL						
40246	84067	0	0	0	0	0	-98.31729273	39.80647998	JW						
40247	84360	0	0	0	0	0	-101.0606062	37.88740289	FI						
40248	83616	0	0	0	0	0	-97.47658179	38.17886049	MP						
40249	74838	193	193	130	0	0	-98.91696181	38.17820373	PN						
40250	80754	0	0	0	0	0	-96.0174111	38.3543862	LY						
40251	47018	27	27	23	0	0	-100.3336765	39.9335185	DC						
40252	68146	0	0	0	0	0	-97.63294954	39.88374651	RP						
40253	83149	0	0	0	0	0	-101.0635858	37.92585298	FI						
40254	84675	0	0	0	0	0	-97.91343308	37.31459466	HP						
40255	83857	0	0	0	0	0	-101.1968974	39.87411899	RA						
40256	84573	0	0	0	0	0	-100.857371	37.77673375	FI						
40257	69399	101	0	0	0	101	-100.8487104	37.80261363	FI						
40258	76453	0	0	0	0	0	-100.5938936	37.75096687	GY						
40259	76086	0	0	0	0	0	-98.53671726	38.03752348	SF						
40260	71969	36.22483896	0	0	36.22483896	0	-95.91421254	39.92949925	NM						
40261	66304	21	0	0	0	0	-97.68228433	37.93750138	HV						
40262	83975	0	0	0	0	0	-98.88228519	37.6265483	PR						
40263	80690	0	0	0	0	0	-99.4347422	37.1233325	CM						
40264	77665	101	101	105	0	0	-97.61614761	37.87240147	SG						
40265	65118	749	749	489	0	0	-100.6532917	37.20626203	SW						
40266	77169	287	287	120	0	0	-96.75284482	39.06444789	GE						
40267	80989	0	0	0	0	0	-97.49171577	38.10055416	HV						
40268	20252	199.2036237	199.2036237	130	0	0	-99.4084823	37.6492835	KW						
40269	49503	0	0	0	0	0	-100.3513232	37.72985508	GY						
40270	74550	0	0	0	0	0	-95.95812812	39.76160004	NM						
40271	71447	3.057655186	0	0	0	0	-101.6655683	39.34230157	SH						
40272	76698	0	0	0	0	0	-96.41147295	39.71553107	MS						
40273	84158	0	0	0	0	0	-101.1206089	39.65419877	RA						
40274	83930	0	0	0	0	0	-101.3876068	37.04311375	SV						
40275	84534	0	0	0	0	0	-97.34203103	39.65435827	WS						
40276	43603	134.3098533	134.3098533	200	0	0	-97.67727402	39.59967679	CD						
40277	81029	0	0	0	0	0	-96.12696194	39.19874707	PT						
40278	70196	0	0	0	0	0	-100.4809585	39.35965352	SD						
40279	78020	0	0	0	0	0	-94.96931548	38.36657787	LN						
40280	71041	207.452486	207.452486	140	0	0	-96.59579101	39.63157922	MS						
40281	85464	0	0	0	0	0	-100.6627321	37.26426077	SW						
40282	85570	0	0	0	0	0	-97.45852744	38.28447147	MP						
40283	71019	0	0	0	0	0	-101.1153198	39.62548715	RA						
40284	78804	207	207	128	0	0	-100.9041332	38.3031514	SC						
40285	20013	425.9130707	425.9130707	320	0	0	-101.3362195	37.7255777	GT						
40286	85177	0	0	0	0	0	-101.7497631	37.07302663	MT						
40287	82543	0	0	0	0	0	-97.44796764	39.35211668	CD						
40288	81162	0	0	0	0	0	-98.33018777	37.8862151	RN						
40289	79416	186.0721618	186.0721618	130	0	0	-98.65056215	37.95140519	SF						
40290	78052	0.463095096	0.463095096	4	0	0	-97.72169585	37.8829412	RN						
40291	46746	234.9816327	234.9816327	160	0	0	-100.2342002	37.44928308	ME						
40292	11741	23.66666667	23.66666667	60	0	0	-100.1510873	37.27858491	ME						
40293	61091	0	0	0	0	0	-97.27269004	38.94558884	DK						
40294	83323	0	0	0	0	0	-97.70596736	37.86523778	RN						
40295	32930	278	278	115	0	0	-100.8725707	37.86278345	FI						
40296	80748	0	0	0	0	0	-95.00348969	39.8948043	DP						
40297	62963	0	0	0	0	0	-101.1748724	38.07659705	KE						
40298	85728	0	0	0	0	0	-99.20380775	37.81129613	ED						
40299	79216	148.0894642	148.0894642	130	0	0	-97.12899731	39.80313334	WS						
40300	81607	0	0	0	0	0	-98.74220872	37.32658268	BA						
40301	85901	0	0	0	0	0	-97.41270976	37.7701653	SG						
40302	83879	0	0	0	0	0	-100.8755558	38.16226225	FI						
40303	80044	0	0	0	0	0	-98.70784901	38.84614903	RS						
40304	84391	0	0	0	0	0	-100.8987072	38.54130808	SC						
40305	82596	0	0	0	0	0	-100.7102435	37.95131116	FI						
40306	80972	0	0	0	0	0	-95.51709532	39.49813824	AT						
40307	78279	48.22142636	48.22142636	50	0	0	-99.31112331	38.45231342	RH						
40308	71693	0	0	0	0	0	-97.64497256	38.96806781	OT						
40309	81569	0	0	0	0	0	-99.95761315	39.71012493	NT						
40310	80990	0	0	0	0	0	-97.49262777	38.11218165	HV						
40311	84133	0	0	0	0	0	-100.9080331	37.70406395	HS						
40312	81026	0	0	0	0	0	-99.20088673	37.93779564	ED						
40313	81348	0	0	0	0	0	-97.14647924	37.31427493	CL						
40314	82100	0	0	0	0	0	-99.63739892	39.49535726	GH						
40315	81904	0	0	0	0	0	-97.6974243	37.97437142	HV						
40316	84750	0	0	0	0	0	-101.064364	38.03934314	FI						
